,image_name,Age,ethnicity,children_agegroup,identity_name
7325,Caucasian_1082_1,1,Caucasian,0-3,Caucasian_1082
7326,Caucasian_1103_1,6,Caucasian,4-6,Caucasian_1103
7327,Asian_528_69,3,Asian,0-3,Asian_528
7328,Indian_562_0,18,Indian,16-18,Indian_562
7329,African_241_24,14,African,13-15,African_241
7330,Caucasian_1140_40,0,Caucasian,0-3,Caucasian_1140
7331,Indian_62_0,16,Indian,16-18,Indian_62
7332,Asian_643_76,25,Asian,,Asian_643
7333,Caucasian_119_33,11,Caucasian,10-12,Caucasian_119
7334,Caucasian_1312_80,2,Caucasian,0-3,Caucasian_1312
7335,African_164_234,3,African,0-3,African_164
7336,Caucasian_1251_0,7,Caucasian,7-9,Caucasian_1251
7337,Indian_107_0,28,Indian,,Indian_107
7338,Asian_436_6,6,Asian,4-6,Asian_436
7339,Asian_414_8,7,Asian,7-9,Asian_414
7340,African_41_1,18,African,16-18,African_41
7341,Asian_101_30,8,Asian,7-9,Asian_101
7342,African_486_1,14,African,13-15,African_486
7343,African_485_3,8,African,7-9,African_485
7344,Indian_650_0,4,Indian,4-6,Indian_650
7345,Caucasian_1013_2,6,Caucasian,4-6,Caucasian_1013
7346,African_170_21,16,African,16-18,African_170
7347,Asian_176_76,7,Asian,7-9,Asian_176
7348,Asian_443_16,1,Asian,0-3,Asian_443
7349,Indian_697_6,5,Indian,4-6,Indian_697
7350,Asian_153_86,9,Asian,7-9,Asian_153
7351,Caucasian_1359_18,7,Caucasian,7-9,Caucasian_1359
7352,Indian_16_28,11,Indian,10-12,Indian_16
7353,Caucasian_156_76,6,Caucasian,4-6,Caucasian_156
7354,Caucasian_600_40,6,Caucasian,4-6,Caucasian_600
7355,Asian_597_3,7,Asian,7-9,Asian_597
7356,Asian_341_8,2,Asian,0-3,Asian_341
7357,Indian_292_31,5,Indian,4-6,Indian_292
7358,Caucasian_203_2,1,Caucasian,0-3,Caucasian_203
7359,Caucasian_250_38,4,Caucasian,4-6,Caucasian_250
7360,African_270_2,3,African,0-3,African_270
7361,Caucasian_1207_1,0,Caucasian,0-3,Caucasian_1207
7362,Asian_568_21,8,Asian,7-9,Asian_568
7363,Indian_127_1,3,Indian,0-3,Indian_127
7364,African_283_4,9,African,7-9,African_283
7365,Indian_581_8,15,Indian,13-15,Indian_581
7366,Caucasian_185_8,0,Caucasian,0-3,Caucasian_185
7367,Asian_212_6,10,Asian,10-12,Asian_212
7368,Asian_209_0,9,Asian,7-9,Asian_209
7369,Asian_428_5,6,Asian,4-6,Asian_428
7370,Indian_174_1,20,Indian,,Indian_174
7371,Caucasian_1236_0,3,Caucasian,0-3,Caucasian_1236
7372,African_259_0,7,African,7-9,African_259
7373,Asian_235_12,30,Asian,,Asian_235
7374,Caucasian_573_137,5,Caucasian,4-6,Caucasian_573
7375,African_731_4,15,African,13-15,African_731
7376,African_501_1,11,African,10-12,African_501
7377,Indian_268_42,9,Indian,7-9,Indian_268
7378,Caucasian_1023_63,1,Caucasian,0-3,Caucasian_1023
7379,Caucasian_337_1,2,Caucasian,0-3,Caucasian_337
7380,Caucasian_266_87,3,Caucasian,0-3,Caucasian_266
7381,Caucasian_374_21,2,Caucasian,0-3,Caucasian_374
7382,Caucasian_101_1,2,Caucasian,0-3,Caucasian_101
7383,Asian_638_16,2,Asian,0-3,Asian_638
7384,African_470_95,21,African,,African_470
7385,Asian_222_0,8,Asian,7-9,Asian_222
7386,Caucasian_1206_3,2,Caucasian,0-3,Caucasian_1206
7387,Indian_344_4,7,Indian,7-9,Indian_344
7388,Indian_389_10,18,Indian,16-18,Indian_389
7389,Indian_648_0,7,Indian,7-9,Indian_648
7390,African_126_8,5,African,4-6,African_126
7391,African_625_1,6,African,4-6,African_625
7392,Indian_104_0,14,Indian,13-15,Indian_104
7393,Asian_139_2,3,Asian,0-3,Asian_139
7394,Caucasian_315_1,5,Caucasian,4-6,Caucasian_315
7395,Caucasian_181_23,9,Caucasian,7-9,Caucasian_181
7396,African_319_8,4,African,4-6,African_319
7397,African_171_13,22,African,,African_171
7398,African_47_1,16,African,16-18,African_47
7399,African_692_0,8,African,7-9,African_692
7400,African_645_1,2,African,0-3,African_645
7401,Caucasian_152_22,7,Caucasian,7-9,Caucasian_152
7402,Caucasian_1322_10,13,Caucasian,13-15,Caucasian_1322
7403,Caucasian_316_5,11,Caucasian,10-12,Caucasian_316
7404,Caucasian_1239_0,0,Caucasian,0-3,Caucasian_1239
7405,Asian_462_90,3,Asian,0-3,Asian_462
7406,Caucasian_241_2,6,Caucasian,4-6,Caucasian_241
7407,Caucasian_1325_74,12,Caucasian,10-12,Caucasian_1325
7408,Indian_442_1,8,Indian,7-9,Indian_442
7409,Asian_646_6,8,Asian,7-9,Asian_646
7410,Asian_399_4,5,Asian,4-6,Asian_399
7411,Indian_601_0,20,Indian,,Indian_601
7412,African_183_0,4,African,4-6,African_183
7413,African_325_1,2,African,0-3,African_325
7414,African_271_15,7,African,7-9,African_271
7415,Caucasian_53_1,8,Caucasian,7-9,Caucasian_53
7416,Caucasian_182_48,0,Caucasian,0-3,Caucasian_182
7417,Caucasian_591_34,12,Caucasian,10-12,Caucasian_591
7418,Asian_88_0,11,Asian,10-12,Asian_88
7419,Caucasian_1089_8,1,Caucasian,0-3,Caucasian_1089
7420,African_109_7,6,African,4-6,African_109
7421,Indian_168_6,11,Indian,10-12,Indian_168
7422,African_102_1,23,African,,African_102
7423,African_641_3,4,African,4-6,African_641
7424,Indian_133_21,2,Indian,0-3,Indian_133
7425,Indian_426_3,25,Indian,,Indian_426
7426,Caucasian_141_9,1,Caucasian,0-3,Caucasian_141
7427,Indian_181_1,6,Indian,4-6,Indian_181
7428,Indian_255_23,10,Indian,10-12,Indian_255
7429,Asian_176_83,7,Asian,7-9,Asian_176
7430,Indian_411_2,6,Indian,4-6,Indian_411
7431,African_456_12,24,African,,African_456
7432,Asian_197_7,6,Asian,4-6,Asian_197
7433,Caucasian_1090_2,1,Caucasian,0-3,Caucasian_1090
7434,Caucasian_1365_10,1,Caucasian,0-3,Caucasian_1365
7435,Indian_272_4,9,Indian,7-9,Indian_272
7436,Indian_67_1,4,Indian,4-6,Indian_67
7438,African_539_7,19,African,,African_539
7439,Asian_502_0,7,Asian,7-9,Asian_502
7440,Indian_427_7,8,Indian,7-9,Indian_427
7441,Indian_532_1,5,Indian,4-6,Indian_532
7442,Caucasian_166_33,1,Caucasian,0-3,Caucasian_166
7443,Caucasian_1409_62,2,Caucasian,0-3,Caucasian_1409
7444,Indian_439_0,14,Indian,13-15,Indian_439
7445,Caucasian_1296_4,4,Caucasian,4-6,Caucasian_1296
7446,Caucasian_1089_1,1,Caucasian,0-3,Caucasian_1089
7447,Indian_613_24,23,Indian,,Indian_613
7448,Caucasian_194_11,9,Caucasian,7-9,Caucasian_194
7449,African_477_23,24,African,,African_477
7450,Indian_426_8,18,Indian,16-18,Indian_426
7451,African_453_14,8,African,7-9,African_453
7452,Asian_101_58,7,Asian,7-9,Asian_101
7453,Caucasian_48_0,0,Caucasian,0-3,Caucasian_48
7454,African_589_0,23,African,,African_589
7455,Caucasian_1097_1,1,Caucasian,0-3,Caucasian_1097
7456,Caucasian_323_0,9,Caucasian,7-9,Caucasian_323
7457,Asian_137_6,13,Asian,13-15,Asian_137
7458,Asian_340_1,6,Asian,4-6,Asian_340
7459,Indian_522_1,10,Indian,10-12,Indian_522
7460,African_150_16,2,African,0-3,African_150
7462,Indian_123_5,7,Indian,7-9,Indian_123
7463,Caucasian_1095_0,1,Caucasian,0-3,Caucasian_1095
7464,Caucasian_1207_2,2,Caucasian,0-3,Caucasian_1207
7465,Caucasian_1286_0,1,Caucasian,0-3,Caucasian_1286
7466,Indian_14_7,9,Indian,7-9,Indian_14
7467,Asian_347_30,5,Asian,4-6,Asian_347
7468,Asian_699_2,0,Asian,0-3,Asian_699
7469,Asian_284_73,8,Asian,7-9,Asian_284
7470,Caucasian_1210_1,5,Caucasian,4-6,Caucasian_1210
7471,Indian_9_0,3,Indian,0-3,Indian_9
7472,Asian_440_72,21,Asian,,Asian_440
7473,Asian_318_72,1,Asian,0-3,Asian_318
7474,Caucasian_1157_11,0,Caucasian,0-3,Caucasian_1157
7475,Asian_167_24,13,Asian,13-15,Asian_167
7476,Indian_520_4,9,Indian,7-9,Indian_520
7477,Asian_452_10,2,Asian,0-3,Asian_452
7478,Caucasian_19_78,7,Caucasian,7-9,Caucasian_19
7479,Indian_52_0,3,Indian,0-3,Indian_52
7480,Indian_66_0,5,Indian,4-6,Indian_66
7481,Caucasian_292_8,6,Caucasian,4-6,Caucasian_292
7482,Asian_313_38,21,Asian,,Asian_313
7483,Caucasian_412_73,0,Caucasian,0-3,Caucasian_412
7484,Indian_577_22,15,Indian,13-15,Indian_577
7485,Indian_191_0,10,Indian,10-12,Indian_191
7486,African_732_5,6,African,4-6,African_732
7487,Caucasian_1348_42,0,Caucasian,0-3,Caucasian_1348
7488,Asian_60_3,12,Asian,10-12,Asian_60
7489,African_524_15,23,African,,African_524
7490,Caucasian_260_81,0,Caucasian,0-3,Caucasian_260
7491,Caucasian_129_52,1,Caucasian,0-3,Caucasian_129
7492,Indian_126_6,3,Indian,0-3,Indian_126
7493,Caucasian_192_24,4,Caucasian,4-6,Caucasian_192
7494,Caucasian_326_47,3,Caucasian,0-3,Caucasian_326
7495,Asian_147_11,8,Asian,7-9,Asian_147
7496,Asian_590_14,6,Asian,4-6,Asian_590
7497,Indian_695_11,13,Indian,13-15,Indian_695
7498,Asian_503_13,6,Asian,4-6,Asian_503
7499,Asian_434_40,2,Asian,0-3,Asian_434
7500,Caucasian_1050_0,7,Caucasian,7-9,Caucasian_1050
7501,African_79_0,23,African,,African_79
7502,Caucasian_550_31,0,Caucasian,0-3,Caucasian_550
7503,Asian_27_53,4,Asian,4-6,Asian_27
7504,Indian_467_0,4,Indian,4-6,Indian_467
7505,Caucasian_361_33,1,Caucasian,0-3,Caucasian_361
7506,African_416_30,19,African,,African_416
7507,Caucasian_162_3,2,Caucasian,0-3,Caucasian_162
7508,Asian_470_49,3,Asian,0-3,Asian_470
7509,African_5_18,19,African,,African_5
7510,Asian_113_18,0,Asian,0-3,Asian_113
7511,Indian_511_1,17,Indian,16-18,Indian_511
7512,African_211_26,6,African,4-6,African_211
7513,African_293_16,26,African,,African_293
7514,Caucasian_1356_1,1,Caucasian,0-3,Caucasian_1356
7515,Caucasian_76_11,8,Caucasian,7-9,Caucasian_76
7516,Indian_472_10,2,Indian,0-3,Indian_472
7517,Indian_418_20,28,Indian,,Indian_418
7518,Indian_472_16,6,Indian,4-6,Indian_472
7519,Asian_29_18,9,Asian,7-9,Asian_29
7520,Asian_653_1,3,Asian,0-3,Asian_653
7521,Indian_165_0,4,Indian,4-6,Indian_165
7522,African_97_1,4,African,4-6,African_97
7523,Asian_370_3,27,Asian,,Asian_370
7524,African_628_13,7,African,7-9,African_628
7525,Caucasian_1355_13,11,Caucasian,10-12,Caucasian_1355
7526,Caucasian_197_92,8,Caucasian,7-9,Caucasian_197
7527,African_808_2,7,African,7-9,African_808
7528,Caucasian_1208_0,5,Caucasian,4-6,Caucasian_1208
7529,Asian_398_9,4,Asian,4-6,Asian_398
7530,Indian_688_1,16,Indian,16-18,Indian_688
7531,Caucasian_272_0,9,Caucasian,7-9,Caucasian_272
7532,Asian_295_2,6,Asian,4-6,Asian_295
7533,Caucasian_396_82,6,Caucasian,4-6,Caucasian_396
7534,Asian_143_23,6,Asian,4-6,Asian_143
7535,Indian_693_7,11,Indian,10-12,Indian_693
7536,Indian_383_43,28,Indian,,Indian_383
7537,Caucasian_606_35,12,Caucasian,10-12,Caucasian_606
7538,Caucasian_184_21,4,Caucasian,4-6,Caucasian_184
7539,Caucasian_412_52,0,Caucasian,0-3,Caucasian_412
7540,African_181_2,6,African,4-6,African_181
7541,Asian_116_3,4,Asian,4-6,Asian_116
7542,Indian_88_8,6,Indian,4-6,Indian_88
7543,Caucasian_107_4,10,Caucasian,10-12,Caucasian_107
7544,African_640_0,9,African,7-9,African_640
7545,Caucasian_1000_1,3,Caucasian,0-3,Caucasian_1000
7546,Asian_370_86,23,Asian,,Asian_370
7547,Indian_218_26,30,Indian,,Indian_218
7548,Indian_223_16,0,Indian,0-3,Indian_223
7549,Asian_634_8,6,Asian,4-6,Asian_634
7550,Caucasian_251_13,2,Caucasian,0-3,Caucasian_251
7551,African_295_19,7,African,7-9,African_295
7552,Caucasian_120_5,4,Caucasian,4-6,Caucasian_120
7553,Indian_292_21,2,Indian,0-3,Indian_292
7554,Indian_163_0,5,Indian,4-6,Indian_163
7555,Asian_289_18,6,Asian,4-6,Asian_289
7556,Indian_304_9,6,Indian,4-6,Indian_304
7557,Caucasian_275_7,3,Caucasian,0-3,Caucasian_275
7558,Asian_30_2,4,Asian,4-6,Asian_30
7559,Indian_534_0,19,Indian,,Indian_534
7560,Indian_425_0,8,Indian,7-9,Indian_425
7561,Asian_728_74,11,Asian,10-12,Asian_728
7562,Caucasian_438_35,3,Caucasian,0-3,Caucasian_438
7563,African_337_8,4,African,4-6,African_337
7564,African_569_3,5,African,4-6,African_569
7565,Caucasian_1214_5,10,Caucasian,10-12,Caucasian_1214
7566,Asian_519_46,3,Asian,0-3,Asian_519
7567,Asian_446_90,32,Asian,,Asian_446
7568,Asian_442_2,4,Asian,4-6,Asian_442
7569,Caucasian_293_8,2,Caucasian,0-3,Caucasian_293
7570,African_445_8,1,African,0-3,African_445
7571,Caucasian_231_20,4,Caucasian,4-6,Caucasian_231
7572,African_34_3,18,African,16-18,African_34
7573,Asian_604_9,4,Asian,4-6,Asian_604
7574,Caucasian_546_33,9,Caucasian,7-9,Caucasian_546
7575,African_802_3,14,African,13-15,African_802
7576,Indian_491_16,10,Indian,10-12,Indian_491
7577,African_830_10,12,African,10-12,African_830
7578,Caucasian_345_28,3,Caucasian,0-3,Caucasian_345
7579,Indian_353_4,7,Indian,7-9,Indian_353
7580,Caucasian_279_51,9,Caucasian,7-9,Caucasian_279
7581,Asian_2_39,3,Asian,0-3,Asian_2
7582,Caucasian_156_42,4,Caucasian,4-6,Caucasian_156
7583,Caucasian_65_76,1,Caucasian,0-3,Caucasian_65
7584,Asian_601_46,2,Asian,0-3,Asian_601
7585,Asian_457_32,22,Asian,,Asian_457
7586,Asian_533_41,3,Asian,0-3,Asian_533
7587,Indian_318_2,17,Indian,16-18,Indian_318
7588,African_632_0,8,African,7-9,African_632
7589,Caucasian_491_2,6,Caucasian,4-6,Caucasian_491
7590,Indian_54_19,25,Indian,,Indian_54
7591,Caucasian_1378_78,2,Caucasian,0-3,Caucasian_1378
7592,Indian_620_1,15,Indian,13-15,Indian_620
7593,Caucasian_235_6,2,Caucasian,0-3,Caucasian_235
7594,Caucasian_194_5,1,Caucasian,0-3,Caucasian_194
7595,Caucasian_284_19,5,Caucasian,4-6,Caucasian_284
7596,Indian_437_4,2,Indian,0-3,Indian_437
7597,Asian_46_2,16,Asian,16-18,Asian_46
7598,Indian_82_0,4,Indian,4-6,Indian_82
7599,Asian_395_86,3,Asian,0-3,Asian_395
7600,African_747_2,9,African,7-9,African_747
7601,Asian_439_46,5,Asian,4-6,Asian_439
7602,Asian_125_6,2,Asian,0-3,Asian_125
7603,Indian_199_1,3,Indian,0-3,Indian_199
7604,African_218_2,14,African,13-15,African_218
7605,Asian_110_0,2,Asian,0-3,Asian_110
7606,Indian_339_0,5,Indian,4-6,Indian_339
7607,Indian_631_14,8,Indian,7-9,Indian_631
7608,African_268_2,5,African,4-6,African_268
7609,Indian_59_4,8,Indian,7-9,Indian_59
7610,Caucasian_158_8,6,Caucasian,4-6,Caucasian_158
7611,Indian_602_109,7,Indian,7-9,Indian_602
7612,Indian_59_10,8,Indian,7-9,Indian_59
7613,Indian_392_58,4,Indian,4-6,Indian_392
7614,African_483_6,13,African,13-15,African_483
7615,Indian_116_1,5,Indian,4-6,Indian_116
7616,Caucasian_1024_6,0,Caucasian,0-3,Caucasian_1024
7617,African_277_0,7,African,7-9,African_277
7618,Asian_486_15,26,Asian,,Asian_486
7619,Caucasian_256_0,8,Caucasian,7-9,Caucasian_256
7620,Indian_528_62,11,Indian,10-12,Indian_528
7621,Asian_647_25,3,Asian,0-3,Asian_647
7622,Indian_684_0,9,Indian,7-9,Indian_684
7623,Indian_500_5,8,Indian,7-9,Indian_500
7624,Asian_95_1,14,Asian,13-15,Asian_95
7625,Caucasian_1029_27,6,Caucasian,4-6,Caucasian_1029
7626,Caucasian_252_0,7,Caucasian,7-9,Caucasian_252
7627,Indian_278_44,2,Indian,0-3,Indian_278
7629,Caucasian_1139_6,1,Caucasian,0-3,Caucasian_1139
7630,Caucasian_1057_71,11,Caucasian,10-12,Caucasian_1057
7631,Indian_41_0,15,Indian,13-15,Indian_41
7632,African_223_2,20,African,,African_223
7633,Asian_342_49,6,Asian,4-6,Asian_342
7634,African_286_1,16,African,16-18,African_286
7635,Caucasian_430_29,1,Caucasian,0-3,Caucasian_430
7636,Caucasian_60_1,21,Caucasian,,Caucasian_60
7637,Indian_565_80,30,Indian,,Indian_565
7638,Caucasian_1319_34,7,Caucasian,7-9,Caucasian_1319
7639,Asian_680_13,9,Asian,7-9,Asian_680
7640,Asian_193_8,7,Asian,7-9,Asian_193
7641,Asian_728_87,8,Asian,7-9,Asian_728
7642,Caucasian_131_12,2,Caucasian,0-3,Caucasian_131
7643,Asian_154_17,1,Asian,0-3,Asian_154
7644,Caucasian_1353_59,1,Caucasian,0-3,Caucasian_1353
7645,Caucasian_25_1,3,Caucasian,0-3,Caucasian_25
7646,Caucasian_1098_8,1,Caucasian,0-3,Caucasian_1098
7647,Caucasian_224_9,5,Caucasian,4-6,Caucasian_224
7648,Caucasian_526_50,9,Caucasian,7-9,Caucasian_526
7649,Caucasian_108_5,0,Caucasian,0-3,Caucasian_108
7650,African_93_2,5,African,4-6,African_93
7651,African_173_1,9,African,7-9,African_173
7652,Caucasian_157_33,2,Caucasian,0-3,Caucasian_157
7653,Asian_301_99,12,Asian,10-12,Asian_301
7654,Asian_375_62,24,Asian,,Asian_375
7655,Indian_567_2,10,Indian,10-12,Indian_567
7656,African_50_0,6,African,4-6,African_50
7657,Asian_631_31,0,Asian,0-3,Asian_631
7658,Indian_699_5,26,Indian,,Indian_699
7659,Indian_140_25,4,Indian,4-6,Indian_140
7660,African_524_51,23,African,,African_524
7661,Indian_580_2,8,Indian,7-9,Indian_580
7662,Caucasian_266_17,1,Caucasian,0-3,Caucasian_266
7663,African_495_0,10,African,10-12,African_495
7664,Asian_417_12,3,Asian,0-3,Asian_417
7665,Indian_18_5,15,Indian,13-15,Indian_18
7666,Asian_535_51,0,Asian,0-3,Asian_535
7667,African_480_6,2,African,0-3,African_480
7668,African_637_2,3,African,0-3,African_637
7669,Caucasian_1289_0,0,Caucasian,0-3,Caucasian_1289
7670,Caucasian_520_48,5,Caucasian,4-6,Caucasian_520
7671,African_829_10,8,African,7-9,African_829
7672,African_205_1,8,African,7-9,African_205
7673,Indian_557_3,34,Indian,,Indian_557
7674,African_615_37,11,African,10-12,African_615
7675,Indian_287_5,30,Indian,,Indian_287
7676,African_554_7,11,African,10-12,African_554
7677,Asian_436_1,15,Asian,13-15,Asian_436
7678,Indian_679_11,14,Indian,13-15,Indian_679
7679,Indian_58_10,7,Indian,7-9,Indian_58
7680,Asian_221_2,2,Asian,0-3,Asian_221
7681,Caucasian_1318_29,13,Caucasian,13-15,Caucasian_1318
7683,African_272_10,10,African,10-12,African_272
7684,Asian_118_4,5,Asian,4-6,Asian_118
7685,Asian_166_9,7,Asian,7-9,Asian_166
7686,Asian_144_0,4,Asian,4-6,Asian_144
7687,Asian_178_30,33,Asian,,Asian_178
7688,Indian_565_30,27,Indian,,Indian_565
7689,Asian_211_2,7,Asian,7-9,Asian_211
7690,African_797_0,4,African,4-6,African_797
7691,Caucasian_428_14,6,Caucasian,4-6,Caucasian_428
7692,Asian_438_21,3,Asian,0-3,Asian_438
7693,Indian_3_3,10,Indian,10-12,Indian_3
7694,Asian_43_3,24,Asian,,Asian_43
7695,Asian_367_3,4,Asian,4-6,Asian_367
7696,Indian_596_33,34,Indian,,Indian_596
7697,Indian_399_5,11,Indian,10-12,Indian_399
7698,Indian_667_18,5,Indian,4-6,Indian_667
7699,Asian_524_22,2,Asian,0-3,Asian_524
7700,Indian_604_3,2,Indian,0-3,Indian_604
7701,Caucasian_1380_24,5,Caucasian,4-6,Caucasian_1380
7702,African_138_1,8,African,7-9,African_138
7703,Caucasian_458_35,14,Caucasian,13-15,Caucasian_458
7704,Asian_409_14,7,Asian,7-9,Asian_409
7705,Indian_241_2,9,Indian,7-9,Indian_241
7706,Caucasian_218_74,3,Caucasian,0-3,Caucasian_218
7707,Indian_251_1,3,Indian,0-3,Indian_251
7708,Caucasian_187_76,6,Caucasian,4-6,Caucasian_187
7709,Asian_606_4,3,Asian,0-3,Asian_606
7710,Caucasian_55_1,2,Caucasian,0-3,Caucasian_55
7711,Asian_254_26,5,Asian,4-6,Asian_254
7712,Asian_463_17,3,Asian,0-3,Asian_463
7713,Indian_282_0,6,Indian,4-6,Indian_282
7714,African_729_5,19,African,,African_729
7715,African_119_3,10,African,10-12,African_119
7716,Indian_227_1,11,Indian,10-12,Indian_227
7717,Asian_246_2,2,Asian,0-3,Asian_246
7718,Caucasian_233_16,2,Caucasian,0-3,Caucasian_233
7719,Asian_495_8,19,Asian,,Asian_495
7720,African_207_3,11,African,10-12,African_207
7721,Indian_143_10,16,Indian,16-18,Indian_143
7722,Caucasian_365_7,1,Caucasian,0-3,Caucasian_365
7723,Indian_331_6,5,Indian,4-6,Indian_331
7724,Indian_5_7,3,Indian,0-3,Indian_5
7725,Caucasian_405_50,9,Caucasian,7-9,Caucasian_405
7726,Caucasian_1147_0,2,Caucasian,0-3,Caucasian_1147
7727,African_72_2,12,African,10-12,African_72
7728,Asian_561_7,4,Asian,4-6,Asian_561
7729,Indian_326_5,6,Indian,4-6,Indian_326
7730,Indian_504_0,2,Indian,0-3,Indian_504
7731,Asian_646_24,5,Asian,4-6,Asian_646
7732,Caucasian_430_6,2,Caucasian,0-3,Caucasian_430
7733,Caucasian_1211_1,2,Caucasian,0-3,Caucasian_1211
7734,Asian_306_1,6,Asian,4-6,Asian_306
7735,Indian_61_0,13,Indian,13-15,Indian_61
7736,Asian_506_88,3,Asian,0-3,Asian_506
7737,Caucasian_459_0,7,Caucasian,7-9,Caucasian_459
7738,Asian_545_3,1,Asian,0-3,Asian_545
7739,Asian_27_88,5,Asian,4-6,Asian_27
7740,Indian_318_0,14,Indian,13-15,Indian_318
7741,Indian_271_0,11,Indian,10-12,Indian_271
7742,Asian_274_1,2,Asian,0-3,Asian_274
7743,Asian_1_93,4,Asian,4-6,Asian_1
7744,Asian_335_10,1,Asian,0-3,Asian_335
7745,Caucasian_1265_3,1,Caucasian,0-3,Caucasian_1265
7746,Asian_258_48,1,Asian,0-3,Asian_258
7747,Asian_490_9,9,Asian,7-9,Asian_490
7748,Indian_643_4,1,Indian,0-3,Indian_643
7749,Asian_361_5,5,Asian,4-6,Asian_361
7750,Asian_152_38,3,Asian,0-3,Asian_152
7751,Indian_276_0,9,Indian,7-9,Indian_276
7752,African_367_23,6,African,4-6,African_367
7753,African_601_3,9,African,7-9,African_601
7754,Indian_602_78,7,Indian,7-9,Indian_602
7755,African_443_2,7,African,7-9,African_443
7756,Indian_166_18,4,Indian,4-6,Indian_166
7757,Caucasian_1367_18,3,Caucasian,0-3,Caucasian_1367
7758,Asian_2_24,1,Asian,0-3,Asian_2
7759,Asian_610_15,5,Asian,4-6,Asian_610
7760,Asian_506_13,3,Asian,0-3,Asian_506
7761,Indian_582_0,7,Indian,7-9,Indian_582
7762,Asian_66_21,9,Asian,7-9,Asian_66
7763,African_110_0,14,African,13-15,African_110
7764,Caucasian_1380_27,7,Caucasian,7-9,Caucasian_1380
7765,Asian_444_68,2,Asian,0-3,Asian_444
7766,Asian_323_3,25,Asian,,Asian_323
7767,Caucasian_1352_6,3,Caucasian,0-3,Caucasian_1352
7768,Caucasian_109_75,10,Caucasian,10-12,Caucasian_109
7769,African_51_0,6,African,4-6,African_51
7770,Indian_226_15,7,Indian,7-9,Indian_226
7771,Caucasian_576_82,3,Caucasian,0-3,Caucasian_576
7772,Caucasian_149_4,0,Caucasian,0-3,Caucasian_149
7773,Indian_40_5,2,Indian,0-3,Indian_40
7774,African_419_7,6,African,4-6,African_419
7775,Asian_636_3,1,Asian,0-3,Asian_636
7776,Caucasian_284_8,5,Caucasian,4-6,Caucasian_284
7777,African_355_0,16,African,16-18,African_355
7778,Asian_180_4,9,Asian,7-9,Asian_180
7779,Asian_40_3,0,Asian,0-3,Asian_40
7780,Indian_28_0,20,Indian,,Indian_28
7781,African_152_1,6,African,4-6,African_152
7782,Indian_383_8,32,Indian,,Indian_383
7783,African_439_0,19,African,,African_439
7784,Indian_123_4,9,Indian,7-9,Indian_123
7785,African_366_37,7,African,7-9,African_366
7786,Indian_320_19,0,Indian,0-3,Indian_320
7787,Asian_313_47,19,Asian,,Asian_313
7788,Caucasian_115_1,7,Caucasian,7-9,Caucasian_115
7789,Asian_511_7,7,Asian,7-9,Asian_511
7790,Indian_524_0,21,Indian,,Indian_524
7791,Caucasian_1342_29,1,Caucasian,0-3,Caucasian_1342
7792,Indian_500_8,8,Indian,7-9,Indian_500
7793,Asian_47_0,5,Asian,4-6,Asian_47
7794,African_475_4,7,African,7-9,African_475
7795,Indian_242_1,11,Indian,10-12,Indian_242
7796,Indian_301_0,3,Indian,0-3,Indian_301
7797,Indian_431_85,5,Indian,4-6,Indian_431
7798,Caucasian_111_11,14,Caucasian,13-15,Caucasian_111
7799,Indian_95_1,7,Indian,7-9,Indian_95
7800,African_698_4,9,African,7-9,African_698
7801,Asian_171_73,4,Asian,4-6,Asian_171
7802,African_150_30,4,African,4-6,African_150
7803,Caucasian_142_5,9,Caucasian,7-9,Caucasian_142
7804,Indian_609_2,7,Indian,7-9,Indian_609
7805,Caucasian_386_12,4,Caucasian,4-6,Caucasian_386
7806,African_319_6,8,African,7-9,African_319
7807,Indian_132_2,15,Indian,13-15,Indian_132
7808,African_412_30,12,African,10-12,African_412
7809,African_260_8,8,African,7-9,African_260
