img_name,im_id,ethnicity,id_class,face_id,Age,children_agegroup
m.0grnll_0001,m.0grnll,Indian,0grnll,1,39,
m.0g590bk_0004,m.0g590bk,Indian,0g590bk,4,31,
m.025v9nm_0001,m.025v9nm,Indian,025v9nm,1,41,
m.059md3_0003,m.059md3,Indian,059md3,3,34,
m.02rpf29_0001,m.02rpf29,Indian,02rpf29,1,29,
m.02x4cgr_0004,m.02x4cgr,Indian,02x4cgr,4,34,
m.0bmws7_0002,m.0bmws7,Indian,0bmws7,2,58,
m.0n5wgn8_0004,m.0n5wgn8,Indian,0n5wgn8,4,32,
m.0g7kw_0004,m.0g7kw,Indian,0g7kw,4,70,
m.0h2k1w_0002,m.0h2k1w,Indian,0h2k1w,2,34,
m.0gy1vfk_0004,m.0gy1vfk,Indian,0gy1vfk,4,31,
m.04ybmc5_0002,m.04ybmc5,Indian,04ybmc5,2,34,
m.0813v2_0003,m.0813v2,Indian,0813v2,3,32,
m.0b84vr_0001,m.0b84vr,Indian,0b84vr,1,50,
m.01rhg6_0002,m.01rhg6,Indian,01rhg6,2,51,
m.03hpcxm_0004,m.03hpcxm,Indian,03hpcxm,4,61,
m.01241v_0003,m.01241v,Indian,01241v,3,29,
m.05h4pdd_0004,m.05h4pdd,Indian,05h4pdd,4,26,
m.0fff6__0005,m.0fff6_,Indian,0fff6_,5,56,
m.0162mc_0001,m.0162mc,Indian,0162mc,1,36,
m.0gjqnk_0004,m.0gjqnk,Indian,0gjqnk,4,44,
m.0bw50x_0002,m.0bw50x,Indian,0bw50x,2,46,
m.090gs4_0003,m.090gs4,Indian,090gs4,3,27,
m.02z7gwf_0003,m.02z7gwf,Indian,02z7gwf,3,38,
m.0fphf8__0001,m.0fphf8_,Indian,0fphf8_,1,23,
m.03xlm_0002,m.03xlm,Indian,03xlm,2,60,
m.04vxf3_0005,m.04vxf3,Indian,04vxf3,5,48,
m.0gcy4vy_0002,m.0gcy4vy,Indian,0gcy4vy,2,38,
m.027gc2k_0001,m.027gc2k,Indian,027gc2k,1,35,
m.01gg59_0001,m.01gg59,Indian,01gg59,1,35,
m.0n52p_l_0004,m.0n52p_l,Indian,0n52p_l,4,25,
m.0ccn56_0004,m.0ccn56,Indian,0ccn56,4,39,
m.0h67ff__0003,m.0h67ff_,Indian,0h67ff_,3,37,
m.03d2fp1_0003,m.03d2fp1,Indian,03d2fp1,3,52,
m.02x4cgr_0002,m.02x4cgr,Indian,02x4cgr,2,36,
m.04d_fbm_0004,m.04d_fbm,Indian,04d_fbm,4,44,
m.01skr3t_0003,m.01skr3t,Indian,01skr3t,3,30,
m.0g7866_0001,m.0g7866,Indian,0g7866,1,22,
m.0270st7_0001,m.0270st7,Indian,0270st7,1,43,
m.0269z78_0001,m.0269z78,Indian,0269z78,1,53,
m.025zr2r_0001,m.025zr2r,Indian,025zr2r,1,39,
m.05bztwn_0006,m.05bztwn,Indian,05bztwn,6,35,
m.04f4g57_0003,m.04f4g57,Indian,04f4g57,3,32,
m.02q38w4_0001,m.02q38w4,Indian,02q38w4,1,45,
m.02qfvrv_0003,m.02qfvrv,Indian,02qfvrv,3,40,
m.04yf6k4_0001,m.04yf6k4,Indian,04yf6k4,1,42,
m.04qbqqp_0005,m.04qbqqp,Indian,04qbqqp,5,39,
m.026tth4_0002,m.026tth4,Indian,026tth4,2,29,
m.026p3wd_0006,m.026p3wd,Indian,026p3wd,6,52,
m.0bcgt0_0001,m.0bcgt0,Indian,0bcgt0,1,53,
m.0bwjs87_0002,m.0bwjs87,Indian,0bwjs87,2,42,
m.01h1r7_0005,m.01h1r7,Indian,01h1r7,5,55,
m.02pstf3_0002,m.02pstf3,Indian,02pstf3,2,56,
m.03hmpgy_0002,m.03hmpgy,Indian,03hmpgy,2,54,
m.025w4wm_0003,m.025w4wm,Indian,025w4wm,3,51,
m.0fff6__0001,m.0fff6_,Indian,0fff6_,1,58,
m.0cdb55_0003,m.0cdb55,Indian,0cdb55,3,58,
m.09376f_0004,m.09376f,Indian,09376f,4,52,
m.03cpdl5_0003,m.03cpdl5,Indian,03cpdl5,3,48,
m.05mcgb_0004,m.05mcgb,Indian,05mcgb,4,47,
m.05q2jw_0002,m.05q2jw,Indian,05q2jw,2,51,
m.0270bv0_0001,m.0270bv0,Indian,0270bv0,1,46,
m.06q2bt_0003,m.06q2bt,Indian,06q2bt,3,35,
m.0b75q4d_0001,m.0b75q4d,Indian,0b75q4d,1,48,
m.01p4n57_0004,m.01p4n57,Indian,01p4n57,4,34,
m.08js5f_0005,m.08js5f,Indian,08js5f,5,60,
m.06zp8lh_0002,m.06zp8lh,Indian,06zp8lh,2,39,
m.0ds7pr5_0002,m.0ds7pr5,Indian,0ds7pr5,2,37,
m.064ll8k_0001,m.064ll8k,Indian,064ll8k,1,41,
m.0dwlys_0001,m.0dwlys,Indian,0dwlys,1,27,
m.04ld_9_0001,m.04ld_9,Indian,04ld_9,1,49,
m.03cbz21_0003,m.03cbz21,Indian,03cbz21,3,50,
m.0ksnv3_0003,m.0ksnv3,Indian,0ksnv3,3,51,
m.02q98x2_0003,m.02q98x2,Indian,02q98x2,3,55,
m.01yy66_0004,m.01yy66,Indian,01yy66,4,62,
m.04f1284_0001,m.04f1284,Indian,04f1284,1,55,
m.0479t8g_0003,m.0479t8g,Indian,0479t8g,3,20,
m.02r5rzs_0002,m.02r5rzs,Indian,02r5rzs,2,31,
m.09v1659_0003,m.09v1659,Indian,09v1659,3,32,
m.02qhmbw_0001,m.02qhmbw,Indian,02qhmbw,1,42,
m.02qhg7v_0002,m.02qhg7v,Indian,02qhg7v,2,41,
m.04rzsf_0002,m.04rzsf,Indian,04rzsf,2,51,
m.029xjw_0002,m.029xjw,Indian,029xjw,2,56,
m.01txkjp_0003,m.01txkjp,Indian,01txkjp,3,51,
m.08gdd0_0003,m.08gdd0,Indian,08gdd0,3,37,
m.01h_yd_0003,m.01h_yd,Indian,01h_yd,3,61,
m.0283qpc_0002,m.0283qpc,Indian,0283qpc,2,47,
m.0486gk_0002,m.0486gk,Indian,0486gk,2,28,
m.0738y5_0001,m.0738y5,Indian,0738y5,1,40,
m.0gpqf5_0003,m.0gpqf5,Indian,0gpqf5,3,47,
m.05b3gpy_0002,m.05b3gpy,Indian,05b3gpy,2,30,
m.02w85g8_0006,m.02w85g8,Indian,02w85g8,6,37,
m.0dd4jy_0003,m.0dd4jy,Indian,0dd4jy,3,50,
m.04f4sx6_0001,m.04f4sx6,Indian,04f4sx6,1,28,
m.0392p8_0003,m.0392p8,Indian,0392p8,3,37,
m.0b6bj4_0002,m.0b6bj4,Indian,0b6bj4,2,21,
m.0gvr_t7_0001,m.0gvr_t7,Indian,0gvr_t7,1,41,
m.0h3x88y_0002,m.0h3x88y,Indian,0h3x88y,2,39,
m.04b1n_0002,m.04b1n,Indian,04b1n,2,59,
m.0r8ltkd_0003,m.0r8ltkd,Indian,0r8ltkd,3,30,
m.04gc1v__0001,m.04gc1v_,Indian,04gc1v_,1,38,
m.0gmcb15_0002,m.0gmcb15,Indian,0gmcb15,2,23,
m.01wtn80_0001,m.01wtn80,Indian,01wtn80,1,39,
m.0cd7g0_0002,m.0cd7g0,Indian,0cd7g0,2,49,
m.01pgkq6_0002,m.01pgkq6,Indian,01pgkq6,2,41,
m.0ch4449_0001,m.0ch4449,Indian,0ch4449,1,33,
m.03cn6js_0007,m.03cn6js,Indian,03cn6js,7,34,
m.0f1w3r_0004,m.0f1w3r,Indian,0f1w3r,4,39,
m.0cz2pz_0003,m.0cz2pz,Indian,0cz2pz,3,55,
m.0gty9zy_0003,m.0gty9zy,Indian,0gty9zy,3,33,
m.060s9n_0003,m.060s9n,Indian,060s9n,3,51,
m.05qtcv_0003,m.05qtcv,Indian,05qtcv,3,32,
m.05syl08_0004,m.05syl08,Indian,05syl08,4,61,
m.09rv9x__0001,m.09rv9x_,Indian,09rv9x_,1,22,
m.02812lg_0003,m.02812lg,Indian,02812lg,3,42,
m.02dh5d_0002,m.02dh5d,Indian,02dh5d,2,74,
m.06jdb3_0003,m.06jdb3,Indian,06jdb3,3,57,
m.06qxx0_0001,m.06qxx0,Indian,06qxx0,1,34,
m.03yht5f_0003,m.03yht5f,Indian,03yht5f,3,32,
m.0744sc_0001,m.0744sc,Indian,0744sc,1,33,
m.04ghpkw_0001,m.04ghpkw,Indian,04ghpkw,1,26,
m.0qs6_0001,m.0qs6,Indian,0qs6,1,50,
m.038b_x_0001,m.038b_x,Indian,038b_x,1,35,
m.03y_np_0002,m.03y_np,Indian,03y_np,2,52,
m.0hpjhs1_0003,m.0hpjhs1,Indian,0hpjhs1,3,31,
m.01sxqjy_0003,m.01sxqjy,Indian,01sxqjy,3,49,
m.0b6j17m_0002,m.0b6j17m,Indian,0b6j17m,2,39,
m.0603g2_0002,m.0603g2,Indian,0603g2,2,48,
m.07q907_0001,m.07q907,Indian,07q907,1,29,
m.043rcr0_0003,m.043rcr0,Indian,043rcr0,3,31,
m.02v_y7y_0002,m.02v_y7y,Indian,02v_y7y,2,31,
m.0gbzkxt_0001,m.0gbzkxt,Indian,0gbzkxt,1,25,
m.04f4sx6_0002,m.04f4sx6,Indian,04f4sx6,2,34,
m.0rytb24_0003,m.0rytb24,Indian,0rytb24,3,23,
m.0gpbfr_0004,m.0gpbfr,Indian,0gpbfr,4,28,
m.03gspzq_0002,m.03gspzq,Indian,03gspzq,2,34,
m.03wjmw_0001,m.03wjmw,Indian,03wjmw,1,50,
m.0gmf4v8_0001,m.0gmf4v8,Indian,0gmf4v8,1,22,
m.0270fn6_0003,m.0270fn6,Indian,0270fn6,3,29,
m.0bmjl2q_0004,m.0bmjl2q,Indian,0bmjl2q,4,27,
m.03c169c_0003,m.03c169c,Indian,03c169c,3,20,
m.055t2jn_0002,m.055t2jn,Indian,055t2jn,2,26,
m.0hgmf8t_0001,m.0hgmf8t,Indian,0hgmf8t,1,39,
m.0fww52_0002,m.0fww52,Indian,0fww52,2,42,
m.027nbyf_0001,m.027nbyf,Indian,027nbyf,1,20,
m.09gds74_0003,m.09gds74,Indian,09gds74,3,38,
m.03qcth9_0003,m.03qcth9,Indian,03qcth9,3,42,
m.026p3wd_0005,m.026p3wd,Indian,026p3wd,5,56,
m.07hpb6_0002,m.07hpb6,Indian,07hpb6,2,49,
m.074j3p_0002,m.074j3p,Indian,074j3p,2,51,
m.027677__0001,m.027677_,Indian,027677_,1,25,
m.0552l1r_0003,m.0552l1r,Indian,0552l1r,3,22,
m.09g_t5_0001,m.09g_t5,Indian,09g_t5,1,64,
m.01vlf0v_0002,m.01vlf0v,Indian,01vlf0v,2,36,
m.025tcjg_0002,m.025tcjg,Indian,025tcjg,2,36,
m.010g87_0002,m.010g87,Indian,010g87,2,60,
m.0jwthyj_0002,m.0jwthyj,Indian,0jwthyj,2,28,
m.01txkjp_0002,m.01txkjp,Indian,01txkjp,2,46,
m.04y08n_0002,m.04y08n,Indian,04y08n,2,28,
m.0gmf4v8_0002,m.0gmf4v8,Indian,0gmf4v8,2,23,
m.05f5dtv_0001,m.05f5dtv,Indian,05f5dtv,1,38,
m.0jzr1x4_0002,m.0jzr1x4,Indian,0jzr1x4,2,28,
m.0gklgjj_0004,m.0gklgjj,Indian,0gklgjj,4,57,
m.0j_rf0_0002,m.0j_rf0,Indian,0j_rf0,2,48,
m.03c422w_0004,m.03c422w,Indian,03c422w,4,40,
m.0j3g1d2_0001,m.0j3g1d2,Indian,0j3g1d2,1,33,
m.0fl818_0003,m.0fl818,Indian,0fl818,3,68,
m.02z5jbn_0002,m.02z5jbn,Indian,02z5jbn,2,34,
m.0cl183_0002,m.0cl183,Indian,0cl183,2,26,
m.03yht5f_0004,m.03yht5f,Indian,03yht5f,4,25,
m.09sphm_0001,m.09sphm,Indian,09sphm,1,23,
m.026m_m0_0002,m.026m_m0,Indian,026m_m0,2,44,
m.0gc3b6f_0002,m.0gc3b6f,Indian,0gc3b6f,2,30,
m.0fbt2x_0003,m.0fbt2x,Indian,0fbt2x,3,40,
m.04m_m5b_0004,m.04m_m5b,Indian,04m_m5b,4,32,
m.0c9st__0002,m.0c9st_,Indian,0c9st_,2,29,
m.0b_20k_0003,m.0b_20k,Indian,0b_20k,3,45,
m.01k6n8_0003,m.01k6n8,Indian,01k6n8,3,53,
m.01x16l1_0002,m.01x16l1,Indian,01x16l1,2,25,
m.02r8nrf_0003,m.02r8nrf,Indian,02r8nrf,3,37,
m.023q76_0002,m.023q76,Indian,023q76,2,35,
m.0k_pgn_0004,m.0k_pgn,Indian,0k_pgn,4,41,
m.07dw1v_0001,m.07dw1v,Indian,07dw1v,1,57,
m.0gjbbwc_0002,m.0gjbbwc,Indian,0gjbbwc,2,49,
m.0cdc__0001,m.0cdc_,Indian,0cdc_,1,48,
m.02608g9_0003,m.02608g9,Indian,02608g9,3,50,
m.0bxc70_0001,m.0bxc70,Indian,0bxc70,1,30,
m.01c1y0_0004,m.01c1y0,Indian,01c1y0,4,43,
m.01txlp3_0003,m.01txlp3,Indian,01txlp3,3,49,
m.01wn5kr_0002,m.01wn5kr,Indian,01wn5kr,2,42,
m.0gc0g81_0001,m.0gc0g81,Indian,0gc0g81,1,33,
m.04yb7nl_0003,m.04yb7nl,Indian,04yb7nl,3,42,
m.06_wd0k_0002,m.06_wd0k,Indian,06_wd0k,2,51,
m.04ljg66_0002,m.04ljg66,Indian,04ljg66,2,33,
m.06w9bxv_0003,m.06w9bxv,Indian,06w9bxv,3,59,
m.03hmqrh_0001,m.03hmqrh,Indian,03hmqrh,1,42,
m.04c5zp_0001,m.04c5zp,Indian,04c5zp,1,47,
m.0h06wh_0001,m.0h06wh,Indian,0h06wh,1,49,
m.0ghmnt_0001,m.0ghmnt,Indian,0ghmnt,1,38,
m.0cl0js_0003,m.0cl0js,Indian,0cl0js,3,34,
m.0k08nt_0003,m.0k08nt,Indian,0k08nt,3,29,
m.0g29qs_0001,m.0g29qs,Indian,0g29qs,1,22,
m.0f31cq_0001,m.0f31cq,Indian,0f31cq,1,31,
m.0138r2_0002,m.0138r2,Indian,0138r2,2,60,
m.04hqbbz_0003,m.04hqbbz,Indian,04hqbbz,3,44,
m.03qqr8_0003,m.03qqr8,Indian,03qqr8,3,28,
m.03nq70_0002,m.03nq70,Indian,03nq70,2,68,
m.0261t79_0001,m.0261t79,Indian,0261t79,1,32,
m.09gpwcj_0001,m.09gpwcj,Indian,09gpwcj,1,29,
m.04f2ts2_0002,m.04f2ts2,Indian,04f2ts2,2,23,
m.0hht1q6_0001,m.0hht1q6,Indian,0hht1q6,1,45,
m.05b4rdq_0002,m.05b4rdq,Indian,05b4rdq,2,42,
m.0412tyy_0001,m.0412tyy,Indian,0412tyy,1,45,
m.033l9y_0002,m.033l9y,Indian,033l9y,2,56,
m.07yw4b_0003,m.07yw4b,Indian,07yw4b,3,48,
m.0cc4_v5_0003,m.0cc4_v5,Indian,0cc4_v5,3,53,
m.04yqnb_0002,m.04yqnb,Indian,04yqnb,2,25,
m.026n_xx_0002,m.026n_xx,Indian,026n_xx,2,49,
m.02vp_d1_0001,m.02vp_d1,Indian,02vp_d1,1,40,
m.0jflk_0001,m.0jflk,Indian,0jflk,1,32,
m.03zj01_0001,m.03zj01,Indian,03zj01,1,49,
m.0n49g1g_0002,m.0n49g1g,Indian,0n49g1g,2,34,
m.05q7wpp_0003,m.05q7wpp,Indian,05q7wpp,3,42,
m.04t4sj_0003,m.04t4sj,Indian,04t4sj,3,54,
m.05syl08_0003,m.05syl08,Indian,05syl08,3,64,
m.051q2m_0002,m.051q2m,Indian,051q2m,2,52,
m.02pt8ch_0001,m.02pt8ch,Indian,02pt8ch,1,40,
m.0h7k_60_0004,m.0h7k_60,Indian,0h7k_60,4,30,
m.0f2hjq_0002,m.0f2hjq,Indian,0f2hjq,2,32,
m.026hs5__0003,m.026hs5_,Indian,026hs5_,3,31,
m.0jl1v11_0001,m.0jl1v11,Indian,0jl1v11,1,26,
m.02y_f81_0002,m.02y_f81,Indian,02y_f81,2,24,
m.027b8b_0002,m.027b8b,Indian,027b8b,2,30,
m.04qr6d_0002,m.04qr6d,Indian,04qr6d,2,39,
m.0kf9zwb_0003,m.0kf9zwb,Indian,0kf9zwb,3,32,
m.03fw4y_0003,m.03fw4y,Indian,03fw4y,3,69,
m.03v4c7_0002,m.03v4c7,Indian,03v4c7,2,70,
m.03g4pf_0002,m.03g4pf,Indian,03g4pf,2,42,
m.063_p4n_0001,m.063_p4n,Indian,063_p4n,1,44,
m.0j7l1r9_0001,m.0j7l1r9,Indian,0j7l1r9,1,33,
m.048mm9_0002,m.048mm9,Indian,048mm9,2,62,
m.0311bp_0001,m.0311bp,Indian,0311bp,1,68,
m.0412544_0002,m.0412544,Indian,0412544,2,28,
m.06_wzm4_0002,m.06_wzm4,Indian,06_wzm4,2,28,
m.0j9ldsq_0001,m.0j9ldsq,Indian,0j9ldsq,1,33,
m.02q9_x2_0001,m.02q9_x2,Indian,02q9_x2,1,41,
m.0g3ls_0001,m.0g3ls,Indian,0g3ls,1,50,
m.0br_0hp_0002,m.0br_0hp,Indian,0br_0hp,2,23,
m.0bmdk16_0003,m.0bmdk16,Indian,0bmdk16,3,40,
m.0ddc2gb_0004,m.0ddc2gb,Indian,0ddc2gb,4,28,
m.01wtn21_0003,m.01wtn21,Indian,01wtn21,3,45,
m.04gpr5w_0004,m.04gpr5w,Indian,04gpr5w,4,36,
m.0f2hjq_0003,m.0f2hjq,Indian,0f2hjq,3,42,
m.04yqnb_0003,m.04yqnb,Indian,04yqnb,3,31,
m.0808dpt_0001,m.0808dpt,Indian,0808dpt,1,48,
m.0h7051w_0003,m.0h7051w,Indian,0h7051w,3,57,
m.09mnr9_0001,m.09mnr9,Indian,09mnr9,1,31,
m.07pkcf_0003,m.07pkcf,Indian,07pkcf,3,59,
m.0cw9jh_0001,m.0cw9jh,Indian,0cw9jh,1,50,
m.0gp_x9_0003,m.0gp_x9,Indian,0gp_x9,3,36,
m.07tcjt_0003,m.07tcjt,Indian,07tcjt,3,22,
m.0275hdy_0003,m.0275hdy,Indian,0275hdy,3,30,
m.02lp_z_0002,m.02lp_z,Indian,02lp_z,2,60,
m.0bbv304_0003,m.0bbv304,Indian,0bbv304,3,30,
m.073rkm_0002,m.073rkm,Indian,073rkm,2,33,
m.06r1gc_0003,m.06r1gc,Indian,06r1gc,3,51,
m.05b0w2j_0003,m.05b0w2j,Indian,05b0w2j,3,28,
m.06jdb3_0001,m.06jdb3,Indian,06jdb3,1,51,
m.0g6m_k_0006,m.0g6m_k,Indian,0g6m_k,6,45,
m.04ydts7_0001,m.04ydts7,Indian,04ydts7,1,28,
m.026y39c_0001,m.026y39c,Indian,026y39c,1,37,
m.03h0j9m_0001,m.03h0j9m,Indian,03h0j9m,1,47,
m.020p0b_0001,m.020p0b,Indian,020p0b,1,46,
m.0g5ltp2_0004,m.0g5ltp2,Indian,0g5ltp2,4,31,
m.04n52wd_0003,m.04n52wd,Indian,04n52wd,3,39,
m.03qqr8_0005,m.03qqr8,Indian,03qqr8,5,22,
m.0505y6_0003,m.0505y6,Indian,0505y6,3,68,
m.026mmy6_0001,m.026mmy6,Indian,026mmy6,1,50,
m.05mrc9d_0001,m.05mrc9d,Indian,05mrc9d,1,43,
m.02852vp_0002,m.02852vp,Indian,02852vp,2,40,
m.02r9qzy_0001,m.02r9qzy,Indian,02r9qzy,1,27,
m.04lj2_b_0001,m.04lj2_b,Indian,04lj2_b,1,28,
m.02pt8ch_0002,m.02pt8ch,Indian,02pt8ch,2,24,
m.09gmhrl_0003,m.09gmhrl,Indian,09gmhrl,3,32,
m.0h4d_k_0002,m.0h4d_k,Indian,0h4d_k,2,25,
m.05zzghk_0002,m.05zzghk,Indian,05zzghk,2,33,
m.0gb_hkh_0004,m.0gb_hkh,Indian,0gb_hkh,4,48,
m.0fr6d7_0003,m.0fr6d7,Indian,0fr6d7,3,44,
m.0b6m063_0003,m.0b6m063,Indian,0b6m063,3,33,
m.02wbfp_0001,m.02wbfp,Indian,02wbfp,1,60,
m.05p3pzg_0002,m.05p3pzg,Indian,05p3pzg,2,34,
m.02w4t9m_0002,m.02w4t9m,Indian,02w4t9m,2,51,
m.0bwlv75_0004,m.0bwlv75,Indian,0bwlv75,4,33,
m.01h_yd_0002,m.01h_yd,Indian,01h_yd,2,70,
m.0jt34v7_0003,m.0jt34v7,Indian,0jt34v7,3,41,
m.0bccg__0001,m.0bccg_,Indian,0bccg_,1,34,
m.01qhc8_0005,m.01qhc8,Indian,01qhc8,5,74,
m.051jxq_0001,m.051jxq,Indian,051jxq,1,26,
m.0j4c85h_0002,m.0j4c85h,Indian,0j4c85h,2,26,
m.06_xg7t_0002,m.06_xg7t,Indian,06_xg7t,2,42,
m.09zfx5_0002,m.09zfx5,Indian,09zfx5,2,34,
m.05zrtjp_0004,m.05zrtjp,Indian,05zrtjp,4,26,
m.0n52p_l_0003,m.0n52p_l,Indian,0n52p_l,3,41,
m.02qtsq__0003,m.02qtsq_,Indian,02qtsq_,3,50,
m.03g_019_0003,m.03g_019,Indian,03g_019,3,39,
m.064p50g_0005,m.064p50g,Indian,064p50g,5,46,
m.0g5ltp2_0003,m.0g5ltp2,Indian,0g5ltp2,3,31,
m.09g8qwk_0004,m.09g8qwk,Indian,09g8qwk,4,28,
m.0gg5sfr_0006,m.0gg5sfr,Indian,0gg5sfr,6,35,
m.04n4h2l_0002,m.04n4h2l,Indian,04n4h2l,2,37,
m.02w9nvs_0001,m.02w9nvs,Indian,02w9nvs,1,58,
m.0g59rqg_0003,m.0g59rqg,Indian,0g59rqg,3,45,
m.0gf8pjf_0002,m.0gf8pjf,Indian,0gf8pjf,2,31,
m.05c2nlk_0004,m.05c2nlk,Indian,05c2nlk,4,40,
m.06141c_0002,m.06141c,Indian,06141c,2,56,
m.0dl54k2_0002,m.0dl54k2,Indian,0dl54k2,2,42,
m.02vq96m_0003,m.02vq96m,Indian,02vq96m,3,55,
m.0f9zkf_0002,m.0f9zkf,Indian,0f9zkf,2,36,
m.0266fnh_0001,m.0266fnh,Indian,0266fnh,1,25,
m.02prw88_0002,m.02prw88,Indian,02prw88,2,39,
m.0fn71f_0003,m.0fn71f,Indian,0fn71f,3,46,
m.0gmc78s_0001,m.0gmc78s,Indian,0gmc78s,1,33,
m.0561wt_0002,m.0561wt,Indian,0561wt,2,58,
m.07ty80_0002,m.07ty80,Indian,07ty80,2,42,
m.04n6t55_0004,m.04n6t55,Indian,04n6t55,4,54,
m.0dlm6x0_0004,m.0dlm6x0,Indian,0dlm6x0,4,50,
m.04ldp85_0002,m.04ldp85,Indian,04ldp85,2,34,
m.02pstf3_0003,m.02pstf3,Indian,02pstf3,3,58,
m.04lhtbp_0002,m.04lhtbp,Indian,04lhtbp,2,25,
m.02qnywq_0002,m.02qnywq,Indian,02qnywq,2,45,
m.0jzt0s_0005,m.0jzt0s,Indian,0jzt0s,5,46,
m.02n5b3_0001,m.02n5b3,Indian,02n5b3,1,32,
m.03gw8x6_0002,m.03gw8x6,Indian,03gw8x6,2,55,
m.02qxzl__0002,m.02qxzl_,Indian,02qxzl_,2,38,
m.0drw8rf_0003,m.0drw8rf,Indian,0drw8rf,3,35,
m.0cbngp_0001,m.0cbngp,Indian,0cbngp,1,37,
m.02qj6bs_0001,m.02qj6bs,Indian,02qj6bs,1,48,
m.0ddc2gb_0002,m.0ddc2gb,Indian,0ddc2gb,2,36,
m.03m3nzf_0002,m.03m3nzf,Indian,03m3nzf,2,41,
m.02ql_ms_0001,m.02ql_ms,Indian,02ql_ms,1,49,
m.0dt7lz_0004,m.0dt7lz,Indian,0dt7lz,4,39,
m.095wbl_0002,m.095wbl,Indian,095wbl,2,41,
m.01rmc8_0002,m.01rmc8,Indian,01rmc8,2,54,
m.0jt5jg_0004,m.0jt5jg,Indian,0jt5jg,4,65,
m.04gv9_5_0004,m.04gv9_5,Indian,04gv9_5,4,74,
m.087g9h_0003,m.087g9h,Indian,087g9h,3,57,
m.09v6lxs_0001,m.09v6lxs,Indian,09v6lxs,1,45,
m.027gslv_0002,m.027gslv,Indian,027gslv,2,26,
m.02ptxhn_0001,m.02ptxhn,Indian,02ptxhn,1,45,
m.0cmy83k_0002,m.0cmy83k,Indian,0cmy83k,2,30,
m.0hdzxn6_0001,m.0hdzxn6,Indian,0hdzxn6,1,43,
m.025y5tc_0002,m.025y5tc,Indian,025y5tc,2,36,
m.065z8c3_0003,m.065z8c3,Indian,065z8c3,3,27,
m.01g4vc_0001,m.01g4vc,Indian,01g4vc,1,70,
m.0gx0zrn_0002,m.0gx0zrn,Indian,0gx0zrn,2,41,
m.026nlpv_0002,m.026nlpv,Indian,026nlpv,2,47,
m.07f4tm_0003,m.07f4tm,Indian,07f4tm,3,36,
m.08z02y_0004,m.08z02y,Indian,08z02y,4,39,
m.0r4qlrw_0004,m.0r4qlrw,Indian,0r4qlrw,4,21,
m.0bwyr2_0004,m.0bwyr2,Indian,0bwyr2,4,30,
m.0j9p5_f_0004,m.0j9p5_f,Indian,0j9p5_f,4,21,
m.03hz1n_0001,m.03hz1n,Indian,03hz1n,1,38,
m.026r_m7_0002,m.026r_m7,Indian,026r_m7,2,39,
m.02q9lz_0003,m.02q9lz,Indian,02q9lz,3,36,
m.0d6fx9_0002,m.0d6fx9,Indian,0d6fx9,2,62,
m.06zpjqp_0002,m.06zpjqp,Indian,06zpjqp,2,58,
m.04zwksb_0001,m.04zwksb,Indian,04zwksb,1,33,
m.058m0p7_0001,m.058m0p7,Indian,058m0p7,1,72,
m.03c6hwt_0001,m.03c6hwt,Indian,03c6hwt,1,59,
m.01x9_q_0003,m.01x9_q,Indian,01x9_q,3,47,
m.096q_f_0002,m.096q_f,Indian,096q_f,2,39,
m.0ck96s3_0003,m.0ck96s3,Indian,0ck96s3,3,43,
m.02vy1v1_0002,m.02vy1v1,Indian,02vy1v1,2,39,
m.04ldqtp_0003,m.04ldqtp,Indian,04ldqtp,3,50,
m.0cd6_9_0002,m.0cd6_9,Indian,0cd6_9,2,37,
m.0ndwm2h_0003,m.0ndwm2h,Indian,0ndwm2h,3,21,
m.076yd1t_0003,m.076yd1t,Indian,076yd1t,3,27,
m.02prw88_0004,m.02prw88,Indian,02prw88,4,50,
m.09k62cz_0001,m.09k62cz,Indian,09k62cz,1,44,
m.09gk4wd_0002,m.09gk4wd,Indian,09gk4wd,2,29,
m.027m58l_0001,m.027m58l,Indian,027m58l,1,57,
m.0clzrb_0003,m.0clzrb,Indian,0clzrb,3,47,
m.04yh0c1_0003,m.04yh0c1,Indian,04yh0c1,3,49,
m.02w4r3g_0002,m.02w4r3g,Indian,02w4r3g,2,52,
m.0fff6__0003,m.0fff6_,Indian,0fff6_,3,51,
m.0n8_65__0002,m.0n8_65_,Indian,0n8_65_,2,28,
m.096q_f_0004,m.096q_f,Indian,096q_f,4,35,
m.0329yv_0003,m.0329yv,Indian,0329yv,3,53,
m.0464g_t_0002,m.0464g_t,Indian,0464g_t,2,54,
m.05d49j_0001,m.05d49j,Indian,05d49j,1,57,
m.02q97xt_0001,m.02q97xt,Indian,02q97xt,1,49,
m.02s6mz_0004,m.02s6mz,Indian,02s6mz,4,28,
m.0hhgymx_0003,m.0hhgymx,Indian,0hhgymx,3,33,
m.0dd9r6w_0003,m.0dd9r6w,Indian,0dd9r6w,3,34,
m.0cpnt7_0003,m.0cpnt7,Indian,0cpnt7,3,30,
m.08kp57_0001,m.08kp57,Indian,08kp57,1,28,
m.09nc76_0003,m.09nc76,Indian,09nc76,3,27,
m.026_041_0003,m.026_041,Indian,026_041,3,60,
m.0gcxl37_0002,m.0gcxl37,Indian,0gcxl37,2,46,
m.0cpx9k_0002,m.0cpx9k,Indian,0cpx9k,2,38,
